value	namei	namej
0.119124814281116	Very long-chain fatty acids	Brassinolides and derivatives
0.119058387811923	Bile acids, alcohols and derivatives	Quinolines and derivatives
0.118827584768971	Dipeptides	1-monoacylglycerols
0.118703486026876	Cholesterols and derivatives	Phenylpropanes
0.118377664605421	Acyl carnitines	Phenols
0.118158186527171	1-monoacylglycerols	Phenolic glycosides
0.117979726531538	Coumarins and derivatives	Amino acids, peptides, and analogues
0.117688648410447	Benzoic acid esters	Cholesteryl esters
0.117356677542017	Phenolic glycosides	Diterpenoids
0.117244556279885	Hydroxycinnamic acids and derivatives	Alpha amino acids
0.117135271016012	Tricarboxylic acids and derivatives	Beta-diketones
0.117088063371049	1-monoacylglycerols	Sesquiterpenoids
0.116975879578916	Ketones	Alpha amino acids
0.11695234277773	Indoles and derivatives	Lineolic acids and derivatives
0.116698852443515	Flavonoids	Triterpenoids
0.116651864073062	Phenolic glycosides	Amino acids, peptides, and analogues
0.116374032600346	1-monoacylglycerols	Alpha amino acids
0.115994944086622	Quinolines and derivatives	Acyclic diterpenoids
0.11584402953594	Sphingolipids	N-acyl-alpha amino acids
0.115770745835609	Hydroxybenzoic acid derivatives	Imidazopyrimidines
0.115766535449151	Cholesterols and derivatives	Amino acids, peptides, and analogues
0.115679780703209	Tricarboxylic acids and derivatives	Benzoic acid esters
0.11567967381198	Benzenesulfonic acids and derivatives	Phosphatidylcholines
0.115513478125149	Alkyl-phenylketones	Azoles
0.115448032506503	Purine nucleosides	Glutamine and derivatives
0.115090406252753	Purine nucleosides	Triterpenoids
0.1149073134258	Sphingolipids	Alpha amino acids
0.114879493820411	Imidazopyrimidines	Indoles and derivatives
0.114674524638225	Hydroxycinnamic acids and derivatives	O-glycosyl compounds
0.114377110954028	Fatty acyl glycosides of mono- and disaccharides	Lactones
0.114040830214913	Phenolic glycosides	Indoles and derivatives
0.114024279600947	Isoflavonoids	Sesquiterpenoids
0.113263216403311	Diterpenoids	Lineolic acids and derivatives
0.112930473990716	Azolidines	1-alkyl,2-acylglycero-3-phosphocholines
0.112739642507695	Imidazopyrimidines	Brassinolides and derivatives
0.112739375541775	Gluco/mineralocorticoids, progestogins and derivatives	Lineolic acids and derivatives
0.112506152724781	Medium-chain fatty acids	Amino acids, peptides, and analogues
0.112331518395287	Dicarboxylic acids and derivatives	Azolidines
0.112226790528709	Cholesterols and derivatives	Pyridines and derivatives
0.111980377572479	Benzodioxoles	Fatty acids and conjugates
0.111472335529324	Phenolic glycosides	Benzoic acids and derivatives
0.111446571457274	Fatty acids and conjugates	Amino acids, peptides, and analogues
0.111327427422925	Phenolic glycosides	Stigmastanes and derivatives
0.111123712882083	Dipeptides	Amino acids, peptides, and analogues
0.111052797788831	Benzopyrans	Thiazoles
0.110978341339777	Benzenesulfonic acids and derivatives	1,3-diacylglycerols
0.110451668784106	Tricarboxylic acids and derivatives	Peptidomimetics
0.110427668954103	1-acyl-sn-glycero-3-phosphocholines	Phenolic glycosides
0.110415509202267	Dipeptides	Fatty acids and conjugates
0.110315940795149	Quinolines and derivatives	Fatty acids and conjugates
0.110165513369085	Purine nucleosides	Lineolic acids and derivatives
0.109971578481637	Long-chain fatty alcohols	Long-chain fatty acids
0.109943292853951	Benzodioxoles	Imidazopyrimidines
0.109828536173845	Keto acids and derivatives	Cholesteryl esters
0.109393555951068	Medium-chain fatty acids	Diazines
0.109393503095835	Alkyl-phenylketones	Long-chain fatty alcohols
0.10936543602879	Bile acids, alcohols and derivatives	Acyclic diterpenoids
0.109312372657611	1-alkyl,2-acylglycero-3-phosphocholines	Peptides
0.10927830322279	1-acyl-sn-glycero-3-phosphoethanolamines	Dipeptides
0.109209289267113	Beta-diketones	Amino acids, peptides, and analogues
0.109185022675905	Sulfated steroids	Glutamine and derivatives
0.109006901839918	Annonaceous acetogenins	Azoles
0.108708647557492	Cholesterols and derivatives	Benzoic acid esters
0.108598560575272	Dicarboxylic acids and derivatives	Amino acids, peptides, and analogues
0.108591953130766	Tetrahydroxy bile acids, alcohols and derivatives	Isoflavonoids
0.108564813733132	Cholesterols and derivatives	Cholesteryl esters
0.108554040558394	Lactones	Imidazopyrimidines
0.108535741465513	Benzopyrans	Organonitrogen compounds
0.108299769867985	Flavonoids	Isoflavonoids
0.108264529180694	Azolidines	Coumarins and derivatives
0.107868404309834	Isoflavonoids	Triterpenoids
0.107820009578674	Organic sulfuric acids and derivatives	Fatty acids and conjugates
0.107367722767906	Hydroxybenzoic acid derivatives	Benzoic acid esters
0.107231510328126	Cholesterols and derivatives	Brassinolides and derivatives
0.106845080837594	Cholesterols and derivatives	Keto acids and derivatives
0.106761124126645	Alkyl-phenylketones	Fatty amides
0.106721954547604	Sulfated steroids	Peptides
0.106719298545588	O-glycosyl compounds	Brassinolides and derivatives
0.106301111547865	Phenol ethers	Keto acids and derivatives
0.106119459462408	Phosphatidylethanolamines	N-acyl-alpha amino acids
0.105908768569832	Tetrahydroisoquinolines	Benzoic acid esters
0.105581496982457	Hydroxy acids and derivatives	Phenolic glycosides
0.105579001759868	Quinolines and derivatives	Benzoic acid esters
0.105223668193924	Dipeptides	Benzoic acids and derivatives
0.105077699073069	Annonaceous acetogenins	Beta-diketones
0.10486591883238	Azoles	Triterpenoids
0.104439861148276	Hydroxycinnamic acids and derivatives	1-monoacylglycerols
0.104357398461686	Dicarboxylic acids and derivatives	Diterpenoids
0.104347064346619	Alkyl-phenylketones	Imidazopyrimidines
0.103817242856534	Oligopeptides	Cholesteryl esters
0.103736503304604	Azolidines	N-acyl-alpha amino acids
0.103725309013354	Diazines	Pyridines and derivatives
0.103438073936994	Hydroxybenzoic acid derivatives	Sesquiterpenoids
0.103344306077766	Triacylglycerols	Lineolic acids and derivatives
0.103032932163099	Medium-chain fatty acids	Cholesteryl esters
0.102936616152351	Triacylglycerols	Long-chain fatty acids
0.102855829310542	Coumarins and derivatives	Dipeptides
0.10280362779219	Bile acids, alcohols and derivatives	Diterpenoids
0.102615389738015	Monoterpenoids	Tetrahydroxy bile acids, alcohols and derivatives
0.102605628509953	Benzopyrans	Hydroxybenzoic acid derivatives
0.102512460627486	Benzene and substituted derivatives	Benzenesulfonic acids and derivatives
0.102488506187266	Coumarins and derivatives	Alpha amino acids
0.102432708300111	Glutamine and derivatives	Fatty alcohols
0.102379492671026	Medium-chain fatty acids	Imidazopyrimidines
0.101894966522639	1-acyl-sn-glycero-3-phosphoethanolamines	Tricarboxylic acids and derivatives
0.101531703792703	Dicarboxylic acids and derivatives	Alpha amino acids
0.10149392685855	Benzenesulfonic acids and derivatives	Brassinolides and derivatives
0.101429231625687	Dicarboxylic acids and derivatives	Monoterpenoids
0.101235440852886	Phenolic glycosides	Keto acids and derivatives
0.101005013669166	Quinolines and derivatives	Diterpenoids
0.100803524884013	Glutamine and derivatives	O-glycosyl compounds
0.100772114674236	Imidazopyrimidines	Cholesteryl esters
0.100701080708571	1-acyl-sn-glycero-3-phosphoethanolamines	Coumarins and derivatives
0.100580504116177	Benzenesulfonic acids and derivatives	Phosphatidylethanolamines
0.100432057502068	Beta-diketones	Tetrahydroxy bile acids, alcohols and derivatives
0.100426892980597	Annonaceous acetogenins	Medium-chain fatty acids
0.100367358202896	Stigmastanes and derivatives	Diazines
0.100321065434101	Phenol ethers	Dipeptides
0.100319129620727	Benzopyrans	Amino acids, peptides, and analogues
0.100248351237137	Hydroxycinnamic acids and derivatives	Thiazoles
0.100248082067627	Benzenesulfonic acids and derivatives	Tetrahydroxy bile acids, alcohols and derivatives
0.100040620783225	Very long-chain fatty acids	Fatty acyl glycosides of mono- and disaccharides
0.100021877628669	Phenol ethers	Organic sulfuric acids and derivatives
0.100021395643711	1-monoacylglycerols	Peptidomimetics
0.0997619483815503	Indoles and derivatives	Sesquiterpenoids
0.0996557930412684	Purine nucleosides	Hydroxycinnamic acids and derivatives
0.0995296654218069	Phenol ethers	Quinolines and derivatives
0.0995276961551775	Benzenesulfonic acids and derivatives	Isoflavonoids
0.099281908146214	Imidazopyrimidines	Amino acids, peptides, and analogues
0.0991300049936283	Brassinolides and derivatives	Organonitrogen compounds
0.0989889043052919	Very long-chain fatty acids	Peptides
0.0987223614766496	1-acyl-sn-glycero-3-phosphocholines	Coumarins and derivatives
0.0987061378753081	Hydroxycinnamic acids and derivatives	Glutamine and derivatives
0.0985402650946593	Organic sulfuric acids and derivatives	Acyclic diterpenoids
0.098468331846007	Tricarboxylic acids and derivatives	Organic sulfuric acids and derivatives
0.0984274774144198	Azolidines	Dipeptides
0.0984151947716879	Annonaceous acetogenins	Keto acids and derivatives
0.0981574669000536	1-acyl-sn-glycero-3-phosphoethanolamines	Keto acids and derivatives
0.0980938837532232	Hydroxy acids and derivatives	Organic sulfuric acids and derivatives
0.0980066852244545	Ergosterols and derivatives	Amino acids, peptides, and analogues
0.0974660751878983	1,3-diacylglycerols	Fatty acid esters
0.0972142914620044	Long-chain fatty alcohols	Fatty acid esters
0.097074282359567	Ergosterols and derivatives	Lactones
0.0969543145974332	Thiazoles	Cholesteryl esters
0.0969379197277601	Long-chain fatty alcohols	Acyl carnitines
0.0969256655717866	Dicarboxylic acids and derivatives	Quinolines and derivatives
0.0967376506976322	Dicarboxylic acids and derivatives	Sesquiterpenoids
0.0966530906957754	Diterpenoids	Long-chain fatty acids
0.0966138987710373	Fatty alcohols	Lineolic acids and derivatives
0.0964864976455468	Medium-chain fatty acids	Fatty alcohols
0.0964050443849745	Dicarboxylic acids and derivatives	Hydroxybenzoic acid derivatives
0.0962431667868971	Sulfated steroids	O-glycosyl compounds
0.0961053227005007	Indoles and derivatives	Cholesteryl esters
0.0958329046138645	Oligopeptides	Fatty acids and conjugates
0.095769322268534	Quinolines and derivatives	Benzoic acids and derivatives
0.095699703922425	Annonaceous acetogenins	Benzene and substituted derivatives
0.0956805621997242	Annonaceous acetogenins	Indoles and derivatives
0.0955225949810773	Azoles	Long-chain fatty acids
0.0953812118940214	Isoflavonoids	Fatty acids and conjugates
0.0950116978433185	Diterpenoids	Cholesteryl esters
0.0949691056555076	Benzopyrans	Isoflavonoids
0.0948064720992558	Tetrahydroisoquinolines	1,2-diacylglycerols
0.0947785800280926	Benzoic acid esters	Diterpenoids
0.0947360394829615	Thiazoles	Amino acids, peptides, and analogues
0.0947241190747897	Phenol ethers	Fatty amides
0.0945661831529139	Diazines	Diterpenoids
0.0941968046036359	1-monoacylglycerols	Isoflavonoids
0.0941791676706641	Phenolic glycosides	Isoflavonoids
0.0938606986885101	Annonaceous acetogenins	Stigmastanes and derivatives
0.0937992417984704	Dipeptides	Phosphatidylcholines
0.0937627202704902	Alkyl-phenylketones	Lactones
0.0936876793148716	Fatty acyl glycosides of mono- and disaccharides	Fatty alcohols
0.0936496133206287	Dicarboxylic acids and derivatives	Benzoic acids and derivatives
0.0935173234718444	Dicarboxylic acids and derivatives	Phosphatidylethanolamines
0.0933088139505141	Carboximidic acids and derivatives	Quinolines and derivatives
0.093236600307977	1-monoacylglycerols	Long-chain fatty acids
0.0930810307340817	Fatty acids and conjugates	Diterpenoids
0.0924158535747623	Flavonoids	Benzoic acids and derivatives
0.0923350132930341	Diterpenoids	Sesquiterpenoids
0.0922967636608949	Sesquiterpenoids	Amino acids, peptides, and analogues
0.0922407610118152	Diterpenoids	Fatty acid esters
0.092086182177276	Organic sulfuric acids and derivatives	Alpha amino acids
0.0919350760907898	Cholesterols and derivatives	O-glycosyl compounds
0.0918320104799516	Very long-chain fatty acids	Acyl carnitines
0.0916987194609503	Quinolines and derivatives	1-monoacylglycerols
0.0916327334627634	Ergosterols and derivatives	1-alkyl,2-acylglycero-3-phosphocholines
0.0915766505835974	Quinolines and derivatives	Benzodioxoles
0.0915715925165832	Glutamine and derivatives	Cholesteryl esters
0.0915495876683453	Gluco/mineralocorticoids, progestogins and derivatives	Beta-diketones
0.0915045091470083	Alpha amino acids	Amino acids, peptides, and analogues
0.0914848777582312	Benzene and substituted derivatives	1,2-diacylglycerols
0.0909875145430561	Phosphatidylethanolamines	Alpha amino acids
0.0908916236080938	Alkyl-phenylketones	Triterpenoids
0.0908820558423348	Benzopyrans	Medium-chain fatty acids
0.0908614827618412	Acyclic diterpenoids	Organonitrogen compounds
0.0907741449609141	Benzopyrans	Organic sulfuric acids and derivatives
0.0907102837333721	Ketones	Long-chain fatty alcohols
0.0906265022162593	Beta-diketones	Stigmastanes and derivatives
0.0902462737390013	N-acyl-alpha amino acids	Acyl carnitines
0.0898906299267657	Keto acids and derivatives	Alpha amino acids
0.0898646516503538	Imidazopyrimidines	Triterpenoids
0.0897930000610958	Ergosterols and derivatives	Hydroxybenzoic acid derivatives
0.0897584461156682	Peptides	Acyclic diterpenoids
0.0893745151052407	Keto acids and derivatives	Sesquiterpenoids
0.0892544157962692	Azoles	Ketones
0.0891901227016255	Diazines	Triacylglycerols
0.0891807737717166	Keto acids and derivatives	Phosphatidylcholines
0.0890785255344489	Cholesterols and derivatives	Alpha amino acids
0.0888651440990147	Fatty amides	Sesquiterpenoids
0.0887631881458751	Sphingolipids	Hydroxycinnamic acids and derivatives
0.0885890952133975	Hydroxy acids and derivatives	1-alkyl,2-acylglycero-3-phosphocholines
0.0885840298610472	Fatty alcohols	Diterpenoids
0.0885087797824338	Fatty acyl glycosides of mono- and disaccharides	Fatty acids and conjugates
0.0884996356687832	Monoterpenoids	Ketones
0.0884046523492481	Ketones	Cinnamic acids and derivatives
0.0881915577651581	Benzodioxoles	Isoflavonoids
0.0881691183332876	Gluco/mineralocorticoids, progestogins and derivatives	Hydroxybenzoic acid derivatives
0.0881431410836169	L-alpha-amino acids	Dipeptides
0.0879773461496951	Hydroxycinnamic acids and derivatives	Isoflavonoids
0.0878155820200309	Peptidomimetics	O-glycosyl compounds
0.087800686104275	Benzoic acid esters	Fatty acids and conjugates
0.0877714911531397	Dicarboxylic acids and derivatives	Organonitrogen compounds
0.0876929087470913	Medium-chain fatty acids	Azoles
0.0874026917470084	Amino acids, peptides, and analogues	Long-chain fatty acids
0.0873425268638336	Coumarins and derivatives	Hydroxycinnamic acids and derivatives
0.086953041512446	Alkyl-phenylketones	Cholesterols and derivatives
0.0865299402416225	Azoles	Keto acids and derivatives
0.0864012812934143	Very long-chain fatty acids	Dipeptides
0.0862611208914846	Phenylpropanes	Thiazoles
0.0862526639178868	Long-chain fatty alcohols	Lineolic acids and derivatives
0.0862440678459016	Hydroxycinnamic acids and derivatives	Gluco/mineralocorticoids, progestogins and derivatives
0.0862057891148658	Hydroxybenzoic acid derivatives	Isoflavonoids
0.0861772952225712	Annonaceous acetogenins	Diterpenoids
0.0861623780088778	Azolidines	Benzopyrans
0.0861560431356054	Medium-chain fatty acids	Purine nucleosides
0.0860630224954729	Benzoic acids and derivatives	Fatty acids and conjugates
0.0860339918070777	Indoles and derivatives	Thiazoles
0.0859571081494843	Alkyl-phenylketones	Oligopeptides
0.0859502809301129	Organic sulfuric acids and derivatives	Purine nucleosides
0.0858812931109084	Bile acids, alcohols and derivatives	Indoles and derivatives
0.0856121930848316	Tricarboxylic acids and derivatives	Thiazoles
0.0855105202773452	Quinolines and derivatives	Very long-chain fatty acids
0.0854574278372184	Benzene and substituted derivatives	Thiazoles
0.0852882811118491	Gluco/mineralocorticoids, progestogins and derivatives	Diterpenoids
0.0851499681866665	1,2-diacylglycerols	Lineolic acids and derivatives
0.0849674199956925	Tetrahydroisoquinolines	Stigmastanes and derivatives
0.0849456690041245	Peptidomimetics	Tetrahydroxy bile acids, alcohols and derivatives
0.0848132024176121	Flavonoids	Imidazopyrimidines
